40069600;Volksbank Amelsbüren;34
40069601;Volksbank Ascheberg-Herbern;34
40069606;Volksbank Erle;34
40069622;Volksbank Seppenrade;34
40069636;Volksbank Lette -alt-;34
40069709;Volksbank Lembeck-Rhade;34
40069716;Volksbank Südkirchen-Capelle-Nordkirchen;34
40070024;Deutsche Bank Privat und Geschäftskunden;63
40070080;Deutsche Bank;63
40080040;Commerzbank vormals Dresdner Bank;76
40080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;09
40090900;PSD Bank Westfalen-Lippe;91
40150001;SI/WLB Verrechnung Münster;09
40153768;Verbundsparkasse Emsdetten Ochtrup;01
40154006;Sparkasse Gronau;00
40154476;Stadtsparkasse Lengerich;00
40154530;Sparkasse Westmünsterland;00
40154702;Stadtsparkasse Stadtlohn;00
40160050;Volksbank Münster;34
40163123;Volksbank Coesfeld -alt-;34
40163720;Volksbank Nordmünsterland;34
40164024;Volksbank Gronau-Ahaus;34
40164256;Volksbank Laer-Horstmar-Leer;34
40164352;Volksbank Nottuln;34
40164528;Volksbank Lüdinghausen-Olfen;34
40164618;Volksbank;34
40164901;Volksbank Gescher;34
40165366;Volksbank Selm-Bork;34
40166439;Volksbank Lengerich/Lotte -alt-;34
40166800;Volksbank Buldern -alt-;34
40300000;Bundesbank eh Rheine;09
40340030;Commerzbank;13
40350005;Stadtsparkasse Rheine;00
40351060;Kreissparkasse Steinfurt;00
40351220;Sparkasse Steinfurt -alt-;00
40361627;Volksbank Westerkappeln-Wersen;34
40361906;Volksbank Tecklenburger Land;34
40363433;Volksbank Hörstel -alt-;34
40370024;Deutsche Bank Privat und Geschäftskunden;63
40370079;Deutsche Bank;63
41000000;Bundesbank eh Hamm;09
41010111;SEB;13
41040018;Commerzbank;13
41041000;ZTB der Commerzbank;13
41050095;Sparkasse Hamm;00
41051605;Stadtsparkasse Werne;00
41051845;Sparkasse Bergkamen-Bönen;00
41060120;Volksbank Hamm;34
41061011;Spar- und Darlehnskasse Bockum-Hövel;34
41061903;BAG Bankaktiengesellschaft;34
41062215;Volksbank Bönen;34
41070024;Deutsche Bank Privat und Geschäftskunden;63
41070049;Deutsche Bank;63
41240048;Commerzbank;13
41250035;Sparkasse Beckum-Wadersloh;00
41260006;Volksbank Beckum;34
41261324;Volksbank Enniger-Ostenfelde-Westkirchen;34
41261419;Volksbank Oelde-Ennigerloh-Neubeckum;34
41262501;Volksbank Ahlen-Sassenberg-Warendorf;34
41262621;Vereinigte Volksbank Telgte;34
41280043;Commerzbank vormals Dresdner Bank;76
41440018;Commerzbank;13
41450075;Sparkasse Soest;00
41451750;Sparkasse Werl;00
41460116;Volksbank Hellweg;34
41462295;Volksbank Wickede (Ruhr);34
41650001;Sparkasse Lippstadt;00
41651770;Sparkasse Hochsauerland;00
41651815;Sparkasse Erwitte-Anröchte;00
41651965;Sparkasse Geseke;00
41652560;Sparkasse Warstein-Rüthen -alt-;00
41660124;Volksbank Lippstadt;34
41661206;Volksbank Anröchte;34
41661504;Volksbank Benninghausen;34
41661719;Volksbank Brilon;34
41662465;Volksbank Störmede;34
41662557;Volksbank Warstein-Belecke -alt-;34
41663335;Volksbank Hörste;34
41670024;Deutsche Bank Privat und Geschäftskunden;63
41670027;Deutsche Bank;63
41670028;Deutsche Bank;63
41670029;Deutsche Bank;63
41670030;Deutsche Bank;63
42000000;Bundesbank eh Gelsenkirchen;09
42010111;SEB;13
42030600;Isbank Fil Gelsenkirchen;06
42040040;Commerzbank;13
42050001;Sparkasse Gelsenkirchen;25
42070024;Deutsche Bank Privat und Geschäftskunden;63
42070062;Deutsche Bank;63
42080082;Commerzbank vormals Dresdner Bank;76
42260001;Volksbank Ruhr Mitte;34
42450040;Stadtsparkasse Gladbeck;00
42451220;Sparkasse Bottrop;00
42461435;Volksbank Kirchhellen;34
42600000;Bundesbank eh Recklinghausen;09
42610112;SEB;13
42640048;Commerzbank;13
42650150;Sparkasse Vest Recklinghausen;00
42651315;Stadtsparkasse Haltern am See;00
42661008;Volksbank Marl-Recklinghausen;34
42661330;Volksbank Haltern;34
42661522;Volksbank Herten-Westerholt -alt-;34
42661717;Volksbank Waltrop;34
42662320;Volksbank Dorsten;34
42680081;Commerzbank vormals Dresdner Bank;76
42840005;Commerzbank;13
42850035;Stadtsparkasse Bocholt;00
42860003;Volksbank Bocholt;34
42861239;Spar- und Darlehnskasse;34
42861387;VR-Bank Westmünsterland;34
42861416;Volksbank;34
42861515;Volksbank Gemen;34
42861608;Volksbank Heiden;34
42861814;Volksbank Rhede;34
42862451;Volksbank Raesfeld;34
42870024;Deutsche Bank Privat und Geschäftskunden;63
42870077;Deutsche Bank;63
43000000;Bundesbank;09
43010111;SEB;13
43040036;Commerzbank;13
43050001;Sparkasse Bochum;00
43051040;Sparkasse Hattingen;00
43060129;Volksbank Bochum Witten;34
43060967;GLS Gemeinschaftsbank;34
43070024;Deutsche Bank Privat und Geschäftskunden;63
43070061;Deutsche Bank;63
43080083;Commerzbank vormals Dresdner Bank;76
43250030;Herner Sparkasse;00
44000000;Bundesbank;09
44010046;Postbank;24
44010111;SEB;13
44010200;BHW Bausparkasse;09
44010300;The Royal Bank of Scotland, Niederlassung Deutschland;10
44020090;UniCredit Bank - HypoVereinsbank;99
44040037;Commerzbank;13
44040060;Commerzbank CC;09
44040061;Commerzbank CC;09
44050000;WestLB Dortmund;08
44050199;Sparkasse Dortmund;06
44060122;Volksbank Dortmund-Nordwest;34
44060604;apoBank;A4
44064406;Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ;09
44070024;Deutsche Bank Privat und Geschäftskunden;63
44070050;Deutsche Bank;63
44080050;Commerzbank vormals Dresdner Bank;76
44080055;Commerzbank vormals Dresdner Bank Zw 55;76
44080057;Commerzbank vormals Dresdner Bank Gf ZW 57;76
44080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;09
44089320;Commerzbank vormals Dresdner Bank ITGK;09
44090920;PSD Bank Dortmund -alt-;91
44130000;HKB Bank;00
44152370;Sparkasse Lünen;00
44152490;Stadtsparkasse Schwerte;00
44160014;Dortmunder Volksbank;34
44340037;Commerzbank;13
44350060;Kreis- und Stadtsparkasse Unna;00
44351380;Sparkasse Kamen;00
44351740;Sparkasse Fröndenberg;00
44360002;Volksbank Unna Schwerte -alt-;34
44361342;Volksbank Kamen-Werne;34
44540022;Commerzbank;13
44550045;Sparkasse der Stadt Iserlohn;00
44551210;Sparkasse Märkisches Sauerland Hemer-Menden - alt -;00
44561102;Volksbank Letmathe -alt-;34
44570004;Deutsche Bank;63
44570024;Deutsche Bank Privat und Geschäftskunden;63
44580070;Commerzbank vormals Dresdner Bank;76
44580085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;09
44750065;Sparkasse Menden -alt-;00
44760037;Volksbank Menden -alt-;34
44761312;Mendener Bank;34
44761534;Volksbank im Märkischen Kreis;34
45000000;Bundesbank;09
45030000;HKB Bank;00
45040042;Commerzbank;13
45050001;Sparkasse Hagen;02
45051485;Stadtsparkasse Herdecke;00
45060009;Märkische Bank;34
45061524;Volksbank Hohenlimburg;34
45070002;Deutsche Bank;63
45070024;Deutsche Bank Privat und Geschäftskunden;63
45080060;Commerzbank vormals Dresdner Bank;76
45240056;Commerzbank;13
45250035;Sparkasse Witten;00
45251480;Stadtsparkasse Wetter;00
45251515;Stadtsparkasse Sprockhövel;00
45260041;Volksbank Witten -alt-;34
45260475;Spar- u Kreditbank d Bundes Fr ev Gemeinden;34
45261547;Volksbank Sprockhövel;34
45450050;Stadtsparkasse Gevelsberg;00
45451060;Sparkasse Ennepetal-Breckerfeld;00
45451555;Stadtsparkasse Schwelm;00
45660029;Volksbank Altena -alt-;34
45840026;Commerzbank;13
45841031;Commerzbank;13
45850005;Sparkasse Lüdenscheid;00
45851020;Vereinigte Sparkasse im Märkischen Kreis;00
45851665;Sparkasse Kierspe-Meinerzhagen;00
45860033;Volksbank Lüdenscheid -alt-;34
45861434;Volksbank Kierspe;34
45861617;Volksbank Meinerzhagen -alt-;34
46000000;Bundesbank eh Siegen;09
46010111;SEB;13
46040033;Commerzbank;13
46050001;Sparkasse Siegen;00
46051240;Sparkasse Burbach-Neunkirchen;00
46051733;Stadtsparkasse Freudenberg;00
46051875;Stadtsparkasse Hilchenbach;00
46052855;Stadtsparkasse Schmallenberg;00
46053480;Sparkasse Wittgenstein;00
46060040;Volksbank Siegerland;34
46061724;VR-Bank Freudenberg-Niederfischbach;34
46062817;Volksbank Bigge-Lenne;34
46063405;Volksbank Wittgenstein;34
46070024;Deutsche Bank Privat und Geschäftskunden;63
46070090;Deutsche Bank;63
46080010;Commerzbank vormals Dresdner Bank;76
46240016;Commerzbank;13
46250049;Sparkasse Olpe-Drolshagen-Wenden;00
46251590;Sparkasse Finnentrop;00
46251630;Sparkasse Attendorn-Lennestadt-Kirchhundem;00
46260023;Volksbank Olpe -alt-;34
46261306;Volksbank Attendorn -alt-;34
46261607;Volksbank Grevenbrück;34
46261822;Volksbank Olpe-Wenden-Drolshagen;34
46262456;Volksbank Bigge-Lenne -alt-;34
46400000;Bundesbank eh Arnsberg;09
46441003;Commerzbank;13
46451012;Zweckverbandssparkasse Meschede;00
46451250;Sparkasse Bestwig -alt-;00
46461126;Volksbank Sauerland -alt-;34
46462271;Spar- und Darlehnskasse Oeventrop;34
46464453;Volksbank Reiste-Eslohe;34
46640018;Commerzbank;13
46650005;Sparkasse Arnsberg-Sundern;00
46660022;Volksbank Sauerland;34
46670007;Deutsche Bank;63
46670024;Deutsche Bank Privat und Geschäftskunden;63
47200000;Bundesbank eh Paderborn;09
47240047;Commerzbank;13
47250101;Sparkasse Paderborn;00
47251550;Sparkasse Höxter;00
47251740;Stadtsparkasse Delbrück;00
47260121;Volksbank Paderborn-Höxter-Detmold;34
47260234;Volksbank Elsen-Wewer-Borchen;34
47260307;Bank für Kirche und Caritas;34
47261429;Volksbank Haaren -alt-;34
47261603;Volksbank Büren und Salzkotten;34
47262406;Volksbank Höxter-Beverungen -alt-;34
47262626;Volksbank Westenholz;34
47262703;Volksbank Delbrück-Hövelhof;34
47263472;Volksbank Westerloh-Westerwiehe;34
47264367;Vereinigte Volksbank;34
47265383;Volksbank Wewelsburg-Ahden;34
47267216;Volksbank Borgentreich -alt-;34
47270024;Deutsche Bank Privat und Geschäftskunden;63
47270029;Deutsche Bank;63
47451235;Stadtsparkasse Marsberg -alt-;00
47460028;Volksbank Warburger Land -alt-;34
47640051;Commerzbank;13
47650130;Sparkasse Detmold;00
47651225;Stadtsparkasse Blomberg;00
47670023;Deutsche Bank;63
47670024;Deutsche Bank Privat und Geschäftskunden;63
47690080;Volksbank Detmold -alt-;34
47691200;Volksbank;34
47800000;Bundesbank eh Gütersloh;09
47840065;Commerzbank;13
47840080;Commerzbank Zw 80;09
47850065;Sparkasse Gütersloh;03
47852760;Sparkasse Rietberg;00
47853355;Stadtsparkasse Versmold;00
47853520;Kreissparkasse Wiedenbrück;00
47860125;Volksbank Gütersloh;34
47861317;Volksbank Clarholz-Lette-Beelen;34
47861518;Volksbank Harsewinkel;34
47861806;Volksbank Kaunitz;34
47861907;Volksbank Langenberg -alt-;34
47862261;Volksbank Marienfeld -alt-;34
47862447;Volksbank Rietberg;34
47863373;Volksbank Versmold;34
47880031;Commerzbank vormals Dresdner Bank;76
48000000;Bundesbank;09
48010111;SEB;13
48020086;UniCredit Bank - HypoVereinsbank;99
48020151;Bankhaus Lampe;32
48021900;Bankverein Werther;34
48040035;Commerzbank;13
48040060;Commerzbank CC;09
48040061;Commerzbank CC;09
48050000;Westdeutsche Landesbank;08
48050161;Sparkasse Bielefeld;00
48051580;Kreissparkasse Halle;00
48060036;Bielefelder Volksbank;34
48062051;Volksbank Halle/Westf;34
48062466;Spar-u Darlehnskasse Schloß Holte-Stukenbrock;34
48070020;Deutsche Bank;63
48070024;Deutsche Bank Privat und Geschäftskunden;63
48070040;Deutsche Bank;63
48070042;Deutsche Bank;63
48070043;Deutsche Bank;63
48070044;Deutsche Bank;63
48070045;Deutsche Bank;63
48070050;Deutsche Bank;63
48070052;Deutsche Bank;63
48080020;Commerzbank vormals Dresdner Bank;76
48089350;Commerzbank vormals Dresdner Bank ITGK;09
48091315;Volksbank Brackwede -alt-;34
48250110;Sparkasse Lemgo;00
48262248;Volksbank Nordlippe -alt-;34
48291490;Volksbank Bad Salzuflen;34
49000000;Bundesbank eh Minden;09
49040043;Commerzbank;13
49050101;Sparkasse Minden-Lübbecke;00
49051065;Stadtsparkasse Rahden;00
49051285;Stadtsparkasse Bad Oeynhausen;00
49051990;Stadtsparkasse Porta Westfalica;00
49060127;Volksbank Mindener Land;34
49060392;Volksbank Minden;34
49061298;Volksbank Bad Oeynhausen -alt-;34
49061470;Volksbank Stemweder Berg -alt-;34
49061510;Volksbank Eisbergen -alt-;34
49063296;Volksbank Petershagen -alt-;34
49063338;Volksbank Hille -alt-;34
49070024;Deutsche Bank Privat und Geschäftskunden;63
49070028;Deutsche Bank;63
49080025;Commerzbank vormals Dresdner Bank;76
49092650;Volksbank Lübbecker Land;34
49240096;Commerzbank;13
49262364;Volksbank Schnathorst;34
49440043;Commerzbank;13
49450120;Sparkasse Herford;00
49451210;Sparkasse Bad Salzuflen -alt-;00
49461323;Volksbank Enger-Spenge -alt-;34
49490070;Volksbank Bad Oeynhausen-Herford;34
50000000;Bundesbank;09
50010060;Postbank;24
50010111;SEB;13
50010200;AKBANK;00
50010424;Aareal Bank;09
50010517;ING-DiBa;C1
50010700;Degussa Bank;B7
50010900;Bank of America;09
50012800;ALTE LEIPZIGER Bauspar;28
50020160;UniCredit Bank - HypoVereinsbank Ndl 427 Ffm;99
50020200;BHF-BANK;60
50020300;KBC Bank Deutschland;18
50020400;KfW Kreditanstalt für Wiederaufbau Frankfurt;09
50020500;Landwirtschaftliche Rentenbank;09
50020700;Credit Europe Bank Ndl. Deutschland;09
50020800;Intesa Sanpaolo Frankfurt;09
50020900;COREALCREDIT BANK;09
50021000;ING Bank;60
50021100;Frankfurter Fondsbank;60
50023400;Bank of Beirut Ndl Frankfurt;09
50030000;Banque PSA Finance Deutschland;09
50030100;HKB Bank Frankfurt;00
50030500;BNP PARIBAS Securities Services;09
50030600;Deutsche WertpapierService Bank;09
50030700;DenizBank (Wien) Zw Frankfurt;09
50030800;LHB Internationale Handelsbank;00
50030900;Lehman Brothers Bankhaus Frankfurt;09
50031000;Triodos Bank Deutschland;06
50031100;Bankhaus Main;00
50033300;Santander Consumer Bank;09
50040000;Commerzbank;13
50040033;Commerzbank Gf BRS;09
50040038;Commerzbank, MBP;13
50040040;Commerzbank Gf ZRK;13
50040048;Commerzbank GF-F48;13
50040050;Commerzbank, CC SP;09
50040051;Commerzbank Center Dresdner Bank Frankfurt;13
50040052;Commerzbank Service - BZ Frankfurt;13
50040060;Commerzbank Gf 460;09
50040061;Commerzbank Gf 461;09
50040062;Commerzbank CC;09
50040063;Commerzbank CC;09
50040075;Commerzbank Gf ZCM;13
50040088;Commerzbank, INT 1;13
50040099;Commerzbank INT;13
50042500;Commerzbank Zw 425 - keine Auslandsbanken;13
50044444;Commerzbank Vermögensverwaltung;13
50047010;Commerzbank Service - BZ;13
50050000;Landesbank Hessen-Thür Girozentrale;00
50050201;Frankfurter Sparkasse;96
50050222;Frankfurter Sparkasse GF 1822direkt;19
50050999;DekaBank Frankfurt;00
50060000;DZ Bank;09
50060400;DZ BANK;09
50060411;First Cash DZ BANK Frankfurt;09
50060412;DZ BANK Gf vK;09
50060500;Evangelische Kreditgenossenschaft -Filiale Frankfurt-;32
50061741;Raiffeisenbank Oberursel;32
50069126;Raiffeisenbank Alzey-Land;32
50069146;Volksbank Grebenhain;32
50069187;Volksbank Egelsbach -alt-;32
50069241;Raiffeisenkasse Erbes-Büdesheim und Umgebung;32
50069345;Raiffeisenbank;32
50069455;Hüttenberger Bank;32
50069464;Volksbank Inheiden-Villingen -alt-;32
50069477;Raiffeisenbank Kirtorf;32
50069693;Raiffeisenbank Bad Homburg Ndl d FrankfurterVB;32
50069828;Raiffeisenbank Mücke -alt-;32
50069842;Raiffeisen Volksbank;32
50069976;Volksbank Wißmar;32
50070010;Deutsche Bank Filiale;63
50070024;Deutsche Bank Privat und Geschäftskunden;63
50073019;Deutsche Bank;63
50073024;Deutsche Bank Privat und Geschäftskunden;63
50073081;Projektgesellschaft DB Europe;63
50080000;Commerzbank vormals Dresdner Bank;76
50080015;Commerzbank vormals Dresdner Bank Zw 15;76
50080025;Commerzbank vormals Dresdner Bank Zw 25;76
50080035;Commerzbank vormals Dresdner Bank Zw 35;76
50080055;Commerzbank vormals Dresdner Bank Zw 55;76
50080057;Commerzbank vormals Dresdner Bank Gf ZW 57;76
50080060;Commerzbank vormals Dresdner Bank Gf DrKW;76
50080061;Commerzbank vormals Dresdner Bank Gf DrKWSL;76
50080077;Commerzbank, GF Wüstenrot BSPK;09
50080079;Commerzbank vormals Dresdner Bank ESOP;76
50080080;Commerzbank vormals Dresdner Bank Bs 80;76
50080082;Commerzbank vormals Dresdner Bank Gf AVB;76
50080086;Commerzbank vormals Dresdner Bank ITGK 3;09
50080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;09
50080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;09
50080089;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6;09
50080091;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7;09
50080092;Commerzbank vormals Dresdner Bank Finance and Controlling;76
50080099;Commerzbank vormals Dresdner Bank Zw 99;76
50080300;Commerzbank vormals Dresdner Bank Private Banking Inland;76
50083007;Commerzbank vormals Dresdner Bank;76
50083838;Commerzbank vormals Dresdner Bank in Frankfurt MBP;76
50089400;Commerzbank vormals Dresdner Bank ITGK;09
50090200;VR DISKONTBANK;00
50090500;Sparda-Bank Hessen;73
50090607;apoBank;A4
50090900;PSD Bank Hessen-Thüringen;91
50092100;Spar- u Kreditbank ev-freikirchl Gemeinden;06
50092200;Volksbank Main-Taunus -alt-;06
50092900;Volksbank Usinger Land Ndl d Frankfurter VB;06
50093000;Rüsselsheimer Volksbank;06
50093010;Rüsselsheimer Volksbank GAA;06
50093400;Volksbank Kelsterbach Ndl d Frankfurter VB;06
50110200;Industrial and Commercial Bank of China;09
50110300;DVB Bank;10
50110400;AKA Ausfuhrkredit GmbH;09
50110500;NATIXIS Zweigniederlassung Deutschland;09
50110636;DTC Standard Chartered Bank Germany Branch;09
50110700;Frankfurter Bankgesellschaft (Deutschland);09
50110800;J.P. Morgan;09
50110801;J.P. Morgan, Internal Reference;94
50110900;Bank of America N.A. Military Bank;09
50120000;MainFirst Bank;09
50120100;ICICI Bank UK Ndl Frankfurt am Main;09
50120383;BETHMANN BANK;D9
50120500;Credit Suisse (Deutschland);66
50120600;Bank of Communications Frankfurt branch;09
50120900;VakifBank International Wien Zndl Frankfurt;06
50123400;VTB Bank (Austria), Zndl;28
50130000;National Bank of Pakistan Zndl Frankfurt;09
50130100;BethmannMaffei Bank -alt-;D9
50130200;Oppenheim, Sal - jr & Cie;09
50130300;First International Bank;09
50130400;Merck Finck & Co;10
50130600;UBS Deutschland;09
50131000;Vietnam Joint Stock Commercial Bank for Industry and Trade;09
50150000;Westdeutsche Landesbank Ndl Frankfurt;09
50190000;Frankfurter Volksbank;06
50190300;Volksbank Höchst;06
50190400;Volksbank Griesheim;06
50210111;SEB TZN Clearing;13
50210112;SEB TZN MB Frankfurt;09
50210130;SEB TZN MB Ffm.;09
50210131;SEB TZN MB Ffm.;09
50210132;SEB TZN MB Ffm.;09
50210133;SEB TZN MB Ffm.;09
50210134;SEB TZN MB Ffm.;09
50210135;SEB TZN MB Ffm.;09
50210136;SEB TZN MB Ffm.;09
50210137;SEB TZN MB Ffm.;09
50210138;SEB TZN MB Ffm.;09
50210139;SEB TZN MB Ffm.;09
50210140;SEB TZN MB Ffm.;09
50210141;SEB TZN MB Ffm.;09
50210142;SEB TZN MB Ffm.;09
50210143;SEB TZN MB Ffm.;09
50210144;SEB TZN MB Ffm.;09
50210145;SEB TZN MB Ffm.;09
50210146;SEB TZN MB Ffm.;09
50210147;SEB TZN MB Ffm.;09
50210148;SEB TZN MB Ffm.;09
50210149;SEB TZN MB Ffm.;09
50210150;SEB TZN MB Ffm.;09
50210151;SEB TZN MB Ffm.;09
50210152;SEB TZN MB Ffm.;09
50210153;SEB TZN MB Ffm.;09
50210154;SEB TZN MB Ffm.;09
50210155;SEB TZN MB Ffm.;09
50210156;SEB TZN MB Ffm.;09
50210157;SEB TZN MB Ffm.;09
50210158;SEB TZN MB Ffm.;09
50210159;SEB TZN MB Ffm.;09
50210160;SEB TZN MB Frankfurt;09
50210161;SEB TZN MB Frankfurt;09
50210162;SEB TZN MB Frankfurt;09
50210163;SEB TZN MB Frankfurt;09
50210164;SEB TZN MB Frankfurt;09
50210165;SEB TZN MB Frankfurt;09
50210166;SEB TZN MB Frankfurt;09
50210167;SEB TZN MB Frankfurt;09
50210168;SEB TZN MB Frankfurt;09
50210169;SEB TZN MB Frankfurt;09
50210170;SEB TZN MB Frankfurt;09
50210171;SEB TZN MB Frankfurt;09
50210172;SEB TZN MB Frankfurt;09
50210173;SEB TZN MB Frankfurt;09
50210174;SEB TZN MB Frankfurt;09
50210175;SEB TZN MB Frankfurt;09
50210176;SEB TZN MB Frankfurt;09
50210177;SEB TZN MB Frankfurt;09
50210178;SEB TZN MB Frankfurt;09
50210179;SEB TZN MB Frankfurt;09
50210180;SEB TZN MB Frankfurt;09
50210181;SEB TZN MB Frankfurt;09
50210182;SEB TZN MB Frankfurt;09
50210183;SEB TZN MB Frankfurt;09
50210184;SEB TZN MB Frankfurt;09
50210185;SEB TZN MB Frankfurt;09
50210186;SEB TZN MB Frankfurt;09
50210187;SEB TZN MB Frankfurt;09
50210188;SEB TZN MB Frankfurt;09
50210189;SEB TZN MB Frankfurt;21
50210200;Rabobank International Frankfurt Branch;18
50210212;RaboDirect;18
50210300;Eurohypo;09
50210400;Eurohypo ehem Rheinische Hypothekenbank;09
50210600;equinet Bank;91
50210800;ProCredit Bank, Frankfurt am Main;06
50210900;Citigroup Global Markets Deutschland;06
50220085;UBS Deutschland;09
50220200;Bethmann Bank (Vormals LGT Bank Deutschland);D9
50220500;Bank of Scotland;00
50220900;Hauck & Aufhäuser Privatbankiers;00
50230000;ABC International Bank Frankfurt am Main;00
50230100;Morgan Stanley Bank Internaional;09
50230300;FCB Firmen-Credit Bank;06
50230400;The Royal Bank of Scotland, Niederlassung Deutschland;10
50230600;Isbank;06
50230700;Metzler, B. - seel Sohn & Co;00
50230800;Ikano Bank;09
50250200;Deutsche Leasing Finance;09
50310400;Barclays Bank Frankfurt;46
50310455;Reiseschecks - Barclays Bank Frankfurt;46
50310900;China Construction Bank Ndl Frankfurt;09
50320000;VTB Bank (Deutschland);00
50320191;UniCredit Bank - HypoVereinsbank;99
50320500;Banco Santander Filiale Frankfurt;09
50320600;Attijariwafa bank Europa ZNdl. Frankfurt;09
50320900;Pictet & Cie (Europe) Ndl Frankfurt am Main;09
50324000;ABN AMRO Bank, Frankfurt Branch;31
50324040;ABN AMRO Bank, MoneYou;31
50330000;State Bank of India;06
50330200;MHB-Bank;06
50330300;The Bank of New York Mellon;09
50330500;BANQUE CHAABI DU MAROC Agentur Frankfurt Ndl. Deutschland;09
50330600;Bank Sepah-Iran;09
50330700;Valovis Bank;09
50334400;The Bank of New York Mellon NL Frankfurt;09
50400000;Bundesbank Zentrale;09
50510111;SEB;13
50510120;SEB TZN MB Ffm;09
50510121;SEB TZN MB Ffm;09
50510122;SEB TZN MB Ffm;09
50510123;SEB TZN MB Ffm;09
50510124;SEB TZN MB Ffm;09
50510125;SEB TZN MB Ffm;09
50510126;SEB TZN MB Ffm;09
50510127;SEB TZN MB Ffm;09
50510128;SEB TZN MB Ffm;09
50510129;SEB TZN MB Ffm;09
50510130;SEB TZN MB Ffm;09
50510131;SEB TZN MB Ffm;09
50510132;SEB TZN MB Ffm;09
50510133;SEB TZN MB Ffm;09
50510134;SEB TZN MB Ffm;09
50510135;SEB TZN MB Ffm;09
50510136;SEB TZN MB Ffm;21
50510137;SEB TZN MB Ffm;09
50510138;SEB TZN MB Ffm;09
50510139;SEB TZN MB Ffm;09
50510140;SEB TZN MB Ffm;09
50510141;SEB TZN MB Ffm;09
50510142;SEB TZN MB Ffm;09
50510143;SEB TZN MB Ffm;09
50510144;SEB TZN MB Ffm;09
50510145;SEB TZN MB Ffm;09
50510146;SEB TZN MB Ffm;09
50510147;SEB TZN MB Ffm;09
50510148;SEB TZN MB Ffm;09
50510149;SEB TZN MB Ffm;09
50510150;SEB TZN MB Ffm;09
50510151;SEB TZN MB Ffm;09
50510152;SEB TZN MB Ffm;09
50510153;SEB TZN MB Ffm;09
50510154;SEB TZN MB Ffm;09
50510155;SEB TZN MB Ffm;09
50510156;SEB TZN MB Ffm;09
50510157;SEB TZN MB Ffm;09
50510158;SEB TZN MB Ffm;09
50510159;SEB TZN MB Ffm;09
50510160;SEB TZN MB Ffm;09
50510161;SEB TZN MB Ffm;09
50510162;SEB TZN MB Ffm;09
50510163;SEB TZN MB Ffm;09
50510164;SEB TZN MB Ffm;09
50510165;SEB TZN MB Ffm;09
50510166;SEB TZN MB Ffm;09
50510167;SEB TZN MB Ffm;09
50510168;SEB TZN MB Ffm;09
50510169;SEB TZN MB Ffm;21
50510170;SEB TZN MB Ffm;09
50510171;SEB TZN MB Ffm;09
50510172;SEB TZN MB Ffm;09
50510173;SEB TZN MB Ffm;09
50510174;SEB TZN MB Ffm;09
50510175;SEB TZN MB Ffm;09
50510176;SEB TZN MB Ffm;09
50510177;SEB TZN MB Ffm;09
50510178;SEB TZN MB Ffm;09
50510179;SEB TZN MB Ffm;09
50510180;SEB TZN MB Ffm;21
50520000;Honda Bank;00
50520190;UniCredit Bank - HypoVereinsbank;99
50522222;FIDOR Bank Zndl Frankfurt am Main;09
50530000;Cronbank;06
50530001;CRONBANK Zw CS;06
50540028;Commerzbank;13
50550020;Städtische Sparkasse Offenbach;06
50560102;Raiffeisenbank Offenbach/M.-Bieber;32
50561315;Vereinigte Volksbank Maingau;32
50570018;Deutsche Bank;63
50570024;Deutsche Bank Privat und Geschäftskunden;63
50580005;Commerzbank vormals Dresdner Bank;76
50580085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;09
50590000;Offenbacher Volksbank -alt-;06
50592200;Volksbank Dreieich;32
50600000;Bundesbank eh Hanau;09
50620700;Hanseatic Bank;16
50640015;Commerzbank;13
50650023;SPARKASSE HANAU;00
50652124;Sparkasse Langen-Seligenstadt;00
50661639;VR Bank Main-Kinzig-Büdingen;32
50661816;Volksbank Heldenbergen Ndl d Frankfurter VB;06
50662299;Raiffeisenbank Bruchköbel -alt-;32
50662669;Raiffeisenbank Maintal Ndl d Frankfurter VB;32
50663699;Raiffeisenbank;32
50670009;Deutsche Bank;63
50670024;Deutsche Bank Privat und Geschäftskunden;63
50680002;Commerzbank vormals Dresdner Bank;76
50680085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;09
50690000;Volksbank Raiffeisenbank Hanau Ndl d Frankf VB;32
50691300;DZB BANK;09
50692100;Volksbank Seligenstadt;06
50740048;Commerzbank;13
50750094;Kreissparkasse Gelnhausen;01
50761333;Volksbank -alt-;06
50761613;Volksbank Büdingen -alt-;32
50763319;Raiffeisenbank Vogelsberg;32
50780006;Commerzbank vormals Dresdner Bank;76
50790000;VR Bank Bad Orb-Gelnhausen;32
50793300;Birsteiner Volksbank;06
50794300;VR Bank Wächtersbach/Bad Soden-Salmünster -alt;32
50800000;Bundesbank eh Darmstadt;09
50810900;DBS Deutsche Bausparkasse;09
